CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TenureDays,LastPurchaseDate,Country,churn_90d,p_alive,bgnbd_churn
13521,1,3,1093.65,364.55,9,2011-12-08 13:50:00,United Kingdom,0,1.0,0
13522,30,1,125.80000000000001,125.80000000000001,1,2011-11-09 15:11:00,United Kingdom,0,1.0,0
13523,33,5,3964.88,792.976,334,2011-11-06 15:11:00,United Kingdom,0,1.0,0
13524,41,5,680.1800000000001,136.036,180,2011-10-30 12:34:00,United Kingdom,0,1.0,0
13525,15,2,628.78,314.39,234,2011-11-25 12:01:00,United Kingdom,0,0.9999999997441387,0
13527,34,7,2287.51,326.7871428571429,294,2011-11-06 12:04:00,United Kingdom,0,1.0,0
13529,79,2,307.76,153.88,126,2011-09-22 09:15:00,United Kingdom,0,0.9999999995741302,0
13531,205,2,483.79999999999995,241.89999999999998,162,2011-05-18 16:56:00,United Kingdom,1,0.9999999993014228,0
13532,34,1,210.31,210.31,1,2011-11-06 12:25:00,United Kingdom,0,1.0,0
13533,183,3,270.78999999999996,90.26333333333332,85,2011-06-10 11:54:00,United Kingdom,1,0.999999999075138,0
13534,2,25,5870.08,234.8032,356,2011-12-07 14:52:00,United Kingdom,0,1.0,0
13536,1,7,3448.29,492.61285714285714,75,2011-12-08 16:38:00,United Kingdom,0,1.0,0
13538,43,7,1280.8500000000001,182.97857142857146,273,2011-10-27 16:34:00,United Kingdom,0,1.0,0
13539,86,3,631.34,210.4466666666667,224,2011-09-15 10:18:00,United Kingdom,0,1.0,0
13544,40,2,291.40999999999997,145.70499999999998,201,2011-10-31 11:57:00,United Kingdom,0,0.9999999997016089,0
13546,12,3,626.99,208.99666666666667,189,2011-11-27 14:50:00,United Kingdom,0,1.0,0
13548,96,2,682.41,341.205,148,2011-09-04 14:50:00,United Kingdom,1,0.9999999995535844,0
13549,26,7,918.2,131.17142857142858,217,2011-11-14 09:20:00,United Kingdom,0,1.0,0
13551,319,1,91.80000000000001,91.80000000000001,1,2011-01-24 14:46:00,United Kingdom,1,1.0,0
13552,66,12,3740.07,311.6725,250,2011-10-04 15:19:00,United Kingdom,0,1.0,0
13555,74,4,4149.28,1037.32,129,2011-09-27 12:36:00,United Kingdom,0,0.999999999589563,0
13557,28,2,584.06,292.03,253,2011-11-11 15:24:00,United Kingdom,0,0.9999999997271902,0
13558,6,4,605.06,151.265,63,2011-12-04 11:24:00,United Kingdom,0,1.0,0
13560,7,1,174.37,174.37,1,2011-12-02 13:11:00,United Kingdom,0,1.0,0
13561,216,1,141.85999999999999,141.85999999999999,1,2011-05-08 12:39:00,United Kingdom,1,1.0,0
13562,82,3,1799.33,599.7766666666666,164,2011-09-19 10:51:00,United Kingdom,0,1.0,0
13563,84,2,777.53,388.765,56,2011-09-16 14:45:00,United Kingdom,0,0.9999999993965281,0
13564,144,3,1749.02,583.0066666666667,224,2011-07-18 14:33:00,United Kingdom,1,1.0,0
13565,19,2,240.21999999999997,120.10999999999999,316,2011-11-20 14:33:00,United Kingdom,0,0.9999999997433766,0
13566,41,2,874.71,437.355,42,2011-10-30 11:59:00,United Kingdom,0,0.9999999995753182,0
13568,173,1,192.85,192.85,1,2011-06-19 14:42:00,United Kingdom,1,1.0,0
13569,17,2,373.75,186.875,351,2011-11-22 13:07:00,United Kingdom,0,0.9999999997471669,0
13570,243,1,239.49,239.49,1,2011-04-10 13:36:00,United Kingdom,1,1.0,0
13571,13,12,2092.32,174.36,241,2011-11-27 10:47:00,United Kingdom,0,1.0,0
13572,206,1,1384.25,1384.25,1,2011-05-18 11:59:00,United Kingdom,1,1.0,0
13573,50,2,294.4,147.2,203,2011-10-20 14:33:00,United Kingdom,0,0.9999999996840929,0
13575,23,5,732.0699999999999,146.414,153,2011-11-16 13:14:00,United Kingdom,0,1.0,0
13576,10,18,6717.34,373.18555555555554,363,2011-11-29 15:34:00,United Kingdom,0,1.0,0
13577,25,4,1687.6,421.9,217,2011-11-14 15:19:00,United Kingdom,0,1.0,0
13579,15,2,467.03999999999996,233.51999999999998,355,2011-11-25 08:41:00,United Kingdom,0,0.999999999750232,0
13581,309,1,118.0,118.0,1,2011-02-03 14:41:00,United Kingdom,1,1.0,0
13583,156,1,781.03,781.03,1,2011-07-07 10:40:00,United Kingdom,1,1.0,0
13584,307,1,142.4,142.4,1,2011-02-06 12:49:00,United Kingdom,1,1.0,0
13587,64,1,712.4,712.4,1,2011-10-07 12:31:00,United Kingdom,0,1.0,0
13588,16,9,2478.95,275.43888888888887,240,2011-11-24 10:42:00,United Kingdom,0,1.0,0
13589,15,2,379.65,189.825,165,2011-11-25 12:10:00,United Kingdom,0,0.9999999997375284,0
13590,11,6,1981.92,330.32,292,2011-11-28 12:54:00,United Kingdom,0,1.0,0
13591,65,3,1117.1299999999999,372.3766666666666,203,2011-10-06 12:26:00,United Kingdom,0,1.0,0
13592,36,4,247.95999999999998,61.989999999999995,229,2011-11-04 09:49:00,United Kingdom,0,1.0,0
13593,108,5,2037.0800000000002,407.41600000000005,228,2011-08-23 13:35:00,United Kingdom,1,1.0,0
13594,53,1,396.97,396.97,1,2011-10-18 10:19:00,United Kingdom,0,1.0,0
13596,6,2,697.04,348.52,8,2011-12-04 12:01:00,United Kingdom,0,0.9999999997233395,0
13598,47,1,180.17000000000002,180.17000000000002,1,2011-10-23 14:28:00,United Kingdom,0,1.0,0
13599,1,21,5153.67,245.41285714285715,366,2011-12-08 16:10:00,United Kingdom,0,1.0,0
13600,312,1,219.52,219.52,1,2011-01-31 15:27:00,United Kingdom,1,1.0,0
13601,45,2,693.3199999999999,346.65999999999997,167,2011-10-25 17:31:00,United Kingdom,0,0.9999999996792892,0
13602,65,1,428.89,428.89,1,2011-10-06 11:47:00,United Kingdom,0,1.0,0
13603,26,1,164.34,164.34,1,2011-11-13 15:57:00,United Kingdom,0,1.0,0
13606,29,3,280.53999999999996,93.51333333333332,283,2011-11-10 17:46:00,United Kingdom,0,1.0,0
13607,40,1,678.01,678.01,1,2011-10-30 16:17:00,United Kingdom,0,1.0,0
13610,12,7,1131.88,161.69714285714286,274,2011-11-27 15:38:00,United Kingdom,0,1.0,0
13611,89,3,1171.8000000000002,390.6000000000001,271,2011-09-11 14:51:00,United Kingdom,0,1.0,0
13614,24,4,1610.46,402.615,307,2011-11-15 14:47:00,United Kingdom,0,1.0,0
13615,319,1,417.69,417.69,1,2011-01-25 08:21:00,United Kingdom,1,1.0,0
13617,40,3,544.1800000000001,181.39333333333335,141,2011-10-30 13:50:00,United Kingdom,0,1.0,0
13618,174,1,177.34,177.34,1,2011-06-19 11:09:00,United Kingdom,1,1.0,0
13621,117,1,213.85,213.85,1,2011-08-15 08:26:00,United Kingdom,1,1.0,0
13623,31,5,747.7800000000001,149.556,267,2011-11-09 12:00:00,United Kingdom,0,1.0,0
13626,253,1,257.23,257.23,1,2011-04-01 10:05:00,United Kingdom,1,1.0,0
13627,59,5,1638.47,327.694,299,2011-10-11 14:20:00,United Kingdom,0,1.0,0
13629,23,11,7792.36,708.3963636363636,316,2011-11-16 13:21:00,United Kingdom,0,1.0,0
13630,5,7,2031.78,290.2542857142857,281,2011-12-04 15:16:00,United Kingdom,0,1.0,0
13631,100,11,3070.42,279.1290909090909,168,2011-09-01 09:57:00,United Kingdom,1,1.0,0
13632,25,5,2121.27,424.254,219,2011-11-15 10:51:00,United Kingdom,0,1.0,0
13634,33,5,1575.1599999999999,315.032,294,2011-11-06 13:40:00,United Kingdom,0,1.0,0
13635,68,1,1071.03,1071.03,1,2011-10-03 10:55:00,United Kingdom,0,1.0,0
13636,37,5,949.12,189.824,249,2011-11-03 10:30:00,United Kingdom,0,1.0,0
13637,52,3,810.5,270.1666666666667,175,2011-10-18 13:32:00,United Kingdom,0,1.0,0
13638,16,1,122.64,122.64,1,2011-11-24 10:38:00,United Kingdom,0,1.0,0
13639,74,1,1033.34,1033.34,1,2011-09-26 13:36:00,United Kingdom,0,1.0,0
13642,216,1,354.8,354.8,1,2011-05-08 12:34:00,United Kingdom,1,1.0,0
13643,31,3,519.44,173.14666666666668,155,2011-11-08 15:37:00,United Kingdom,0,1.0,0
13644,16,4,2624.26,656.065,90,2011-11-23 14:07:00,United Kingdom,0,1.0,0
13645,120,1,252.1,252.1,1,2011-08-11 16:11:00,United Kingdom,1,1.0,0
13647,10,4,1678.1200000000001,419.53000000000003,226,2011-11-30 12:00:00,United Kingdom,0,1.0,0
13649,257,2,346.6,173.3,110,2011-03-28 11:51:00,United Kingdom,1,0.9999999989136334,0
13650,17,6,1836.34,306.0566666666667,251,2011-11-23 12:22:00,United Kingdom,0,1.0,0
13651,35,2,94.2,47.1,5,2011-11-04 14:59:00,United Kingdom,0,0.9999999994662598,0
13652,46,3,1095.08,365.02666666666664,323,2011-10-25 08:51:00,United Kingdom,0,1.0,0
13654,43,6,2707.33,451.22166666666664,231,2011-10-27 16:24:00,United Kingdom,0,1.0,0
13655,114,2,932.97,466.485,128,2011-08-17 14:25:00,United Kingdom,1,0.9999999994761521,0
13656,165,2,379.65,189.825,173,2011-06-28 10:31:00,United Kingdom,1,0.9999999994298701,0
13657,11,2,382.14,191.07,191,2011-11-29 12:32:00,United Kingdom,0,0.9999999997469105,0
13658,10,5,2639.17,527.8340000000001,195,2011-11-30 10:13:00,United Kingdom,0,1.0,0
13659,206,2,1573.2,786.6,116,2011-05-18 12:37:00,United Kingdom,1,0.9999999991415698,0
13662,86,3,897.76,299.25333333333333,174,2011-09-15 12:04:00,United Kingdom,0,1.0,0
13663,179,1,189.47,189.47,1,2011-06-13 15:44:00,United Kingdom,1,1.0,0
13666,60,3,84.65,28.21666666666667,228,2011-10-10 15:39:00,United Kingdom,0,0.9999999996762523,0
13667,149,1,305.02,305.02,1,2011-07-13 15:42:00,United Kingdom,1,1.0,0
13668,3,21,6363.59,303.02809523809526,360,2011-12-07 12:11:00,United Kingdom,0,1.0,0
13669,51,2,218.54999999999998,109.27499999999999,99,2011-10-20 09:32:00,United Kingdom,0,0.9999999996229534,0
13670,75,1,349.7,349.7,1,2011-09-25 15:25:00,United Kingdom,0,1.0,0
13672,301,2,186.39000000000001,93.19500000000001,31,2011-02-11 13:53:00,United Kingdom,1,0.9999999971858093,0
13673,19,2,396.91999999999996,198.45999999999998,14,2011-11-21 12:11:00,United Kingdom,0,0.9999999996427595,0
13675,151,2,486.82000000000005,243.41000000000003,134,2011-07-11 12:57:00,United Kingdom,1,0.9999999993816291,0
13678,152,1,232.6,232.6,1,2011-07-11 10:14:00,United Kingdom,1,1.0,0
13680,1,4,3722.42,930.605,338,2011-12-08 13:47:00,United Kingdom,0,1.0,0
13681,18,4,827.83,206.9575,138,2011-11-22 11:13:00,United Kingdom,0,1.0,0
13682,187,1,59.5,59.5,1,2011-06-05 14:06:00,United Kingdom,1,1.0,0
13684,286,1,67.23,67.23,1,2011-02-27 10:13:00,United Kingdom,1,1.0,0
13685,3,7,3119.44,445.63428571428574,58,2011-12-07 11:41:00,United Kingdom,0,1.0,0
13686,183,1,72.0,72.0,1,2011-06-10 09:10:00,United Kingdom,1,1.0,0
13689,63,1,910.0,910.0,1,2011-10-07 13:21:00,United Kingdom,0,1.0,0
13690,59,1,172.25,172.25,1,2011-10-11 15:03:00,United Kingdom,0,1.0,0
13692,25,3,1488.3200000000002,496.10666666666674,212,2011-11-15 11:17:00,United Kingdom,0,1.0,0
13694,4,50,65039.62,1300.7924,370,2011-12-06 09:32:00,United Kingdom,0,1.0,0
13695,31,15,2504.13,166.942,229,2011-11-08 14:26:00,United Kingdom,0,1.0,0
13697,39,1,151.29999999999998,151.29999999999998,1,2011-11-01 09:14:00,United Kingdom,0,1.0,0
13699,155,1,308.58000000000004,308.58000000000004,1,2011-07-07 16:51:00,United Kingdom,1,1.0,0
13700,26,10,2265.12,226.512,301,2011-11-13 13:00:00,United Kingdom,0,1.0,0
13703,318,1,99.5,99.5,1,2011-01-25 13:10:00,United Kingdom,1,1.0,0
13704,5,9,2308.06,256.4511111111111,84,2011-12-04 15:13:00,United Kingdom,0,1.0,0
13705,8,3,711.86,237.28666666666666,367,2011-12-02 12:32:00,United Kingdom,0,1.0,0
13706,303,1,330.79,330.79,1,2011-02-10 09:21:00,United Kingdom,1,1.0,0
13707,267,2,806.41,403.205,49,2011-03-17 18:03:00,United Kingdom,1,0.9999999980696037,0
13708,271,1,296.88,296.88,1,2011-03-13 13:46:00,United Kingdom,1,1.0,0
13709,4,13,6328.05,486.7730769230769,312,2011-12-06 10:28:00,United Kingdom,0,1.0,0
13710,32,1,180.48,180.48,1,2011-11-08 08:16:00,United Kingdom,0,1.0,0
13711,219,2,252.06,126.03,1,2011-05-05 10:31:00,United Kingdom,1,1.0,0
13712,247,1,228.84,228.84,1,2011-04-07 12:33:00,United Kingdom,1,1.0,0
13715,281,5,1079.3400000000001,215.86800000000002,92,2011-03-03 19:21:00,United Kingdom,1,0.9999999999999998,0
13716,269,1,138.28,138.28,1,2011-03-15 13:49:00,United Kingdom,1,1.0,0
13717,32,6,1445.01,240.835,267,2011-11-07 14:13:00,United Kingdom,0,1.0,0
13718,246,2,306.55,153.275,50,2011-04-07 13:24:00,United Kingdom,1,0.999999998263464,0
13719,15,5,1041.68,208.336,220,2011-11-24 15:26:00,United Kingdom,0,1.0,0
13720,117,4,799.9,199.975,139,2011-08-15 12:46:00,United Kingdom,1,1.0,0
13721,36,1,524.14,524.14,1,2011-11-03 14:05:00,United Kingdom,0,1.0,0
13722,132,3,2375.41,791.8033333333333,152,2011-07-31 12:44:00,United Kingdom,1,0.9999999994726689,0
13723,217,1,199.85000000000002,199.85000000000002,1,2011-05-06 17:04:00,United Kingdom,1,1.0,0
13725,50,8,1980.56,247.57,259,2011-10-21 10:03:00,United Kingdom,0,1.0,0
13726,39,2,1079.66,539.83,62,2011-11-01 10:49:00,United Kingdom,0,0.9999999996201896,0
13727,29,2,333.48,166.74,5,2011-11-11 09:46:00,United Kingdom,0,0.9999999995358451,0
13728,37,6,1016.14,169.35666666666665,274,2011-11-03 10:49:00,United Kingdom,0,1.0,0
13730,136,2,752.5999999999999,376.29999999999995,26,2011-07-27 08:35:00,United Kingdom,1,0.9999999987868387,0
13731,219,2,610.59,305.295,28,2011-05-04 14:33:00,United Kingdom,1,0.9999999979657457,0
13732,28,1,491.86,491.86,1,2011-11-11 15:49:00,United Kingdom,0,1.0,0
13735,25,4,2885.24,721.31,210,2011-11-15 11:14:00,United Kingdom,0,1.0,0
13736,5,2,731.9,365.95,256,2011-12-04 15:19:00,United Kingdom,0,0.9999999997568654,0
13737,200,1,339.59999999999997,339.59999999999997,1,2011-05-23 16:32:00,United Kingdom,1,1.0,0
13739,18,1,216.9,216.9,1,2011-11-21 13:35:00,United Kingdom,0,1.0,0
13740,241,1,350.75,350.75,1,2011-04-13 10:32:00,United Kingdom,1,1.0,0
13741,72,3,668.4300000000001,222.81000000000003,146,2011-09-29 09:19:00,United Kingdom,0,1.0,0
13742,17,12,3131.02,260.91833333333335,304,2011-11-23 11:07:00,United Kingdom,0,1.0,0
13743,3,7,1341.6,191.65714285714284,257,2011-12-07 10:09:00,United Kingdom,0,1.0,0
13744,95,2,1156.36,578.18,198,2011-09-05 15:19:00,United Kingdom,1,0.9999999996020901,0
13745,162,1,300.04,300.04,1,2011-06-30 16:43:00,United Kingdom,1,1.0,0
13747,374,1,79.6,79.6,1,2010-12-01 10:37:00,United Kingdom,1,1.0,0
13748,96,5,948.25,189.65,279,2011-09-05 09:45:00,United Kingdom,1,1.0,0
13750,54,5,1647.26,329.452,284,2011-10-17 12:16:00,United Kingdom,0,1.0,0
13751,288,1,296.25,296.25,1,2011-02-24 15:56:00,United Kingdom,1,1.0,0
13752,124,6,1186.2800000000002,197.71333333333337,123,2011-08-07 14:16:00,United Kingdom,1,1.0,0
13753,288,1,741.26,741.26,1,2011-02-25 12:48:00,United Kingdom,1,1.0,0
13754,152,2,282.6,141.3,166,2011-07-11 11:51:00,United Kingdom,1,0.9999999994486548,0
13755,4,9,2161.35,240.14999999999998,60,2011-12-06 12:26:00,United Kingdom,0,1.0,0
13756,2,14,5189.52,370.68,366,2011-12-07 16:44:00,United Kingdom,0,1.0,0
13758,12,7,3190.55,455.79285714285714,362,2011-11-28 11:11:00,United Kingdom,0,1.0,0
13759,33,2,659.4100000000001,329.70500000000004,38,2011-11-06 14:47:00,United Kingdom,0,0.9999999996027631,0
13760,54,2,286.79,143.395,203,2011-10-16 16:13:00,United Kingdom,0,0.9999999996770728,0
13761,50,2,1070.65,535.325,130,2011-10-20 14:01:00,United Kingdom,0,0.9999999996483782,0
13762,219,1,306.72,306.72,1,2011-05-05 09:15:00,United Kingdom,1,1.0,0
13763,63,1,1714.96,1714.96,1,2011-10-07 15:13:00,United Kingdom,0,1.0,0
13764,71,3,1521.76,507.25333333333333,267,2011-09-30 12:03:00,United Kingdom,0,1.0,0
13767,2,37,17220.36,465.41513513513513,372,2011-12-07 15:00:00,United Kingdom,0,1.0,0
13769,2,10,2796.51,279.651,366,2011-12-07 15:08:00,United Kingdom,0,1.0,0
13771,64,4,2634.45,658.6125,183,2011-10-06 14:18:00,United Kingdom,0,1.0,0
13772,34,3,1132.13,377.3766666666667,206,2011-11-06 11:43:00,United Kingdom,0,1.0,0
13774,82,1,345.0,345.0,1,2011-09-19 12:06:00,United Kingdom,0,1.0,0
13777,1,33,25977.16,787.1866666666666,373,2011-12-09 12:25:00,United Kingdom,0,1.0,0
13778,103,1,178.7,178.7,1,2011-08-28 15:25:00,United Kingdom,1,1.0,0
13780,7,2,360.01000000000005,180.00500000000002,164,2011-12-02 13:49:00,United Kingdom,0,0.9999999997500222,0
13781,251,1,127.84,127.84,1,2011-04-03 12:08:00,United Kingdom,1,1.0,0
13782,13,6,912.0,152.0,316,2011-11-27 11:54:00,United Kingdom,0,1.0,0
13784,10,11,2462.79,223.89,323,2011-11-30 09:33:00,United Kingdom,0,1.0,0
13786,367,1,230.39999999999998,230.39999999999998,1,2010-12-07 13:53:00,United Kingdom,1,1.0,0
13787,76,2,309.04,154.52,289,2011-09-25 12:06:00,United Kingdom,0,0.9999999996745885,0
13790,4,1,348.8,348.8,1,2011-12-05 15:48:00,United Kingdom,0,1.0,0
13791,128,2,1516.0,758.0,41,2011-08-04 11:44:00,United Kingdom,1,0.9999999990420403,0
13792,66,2,195.55,97.775,222,2011-10-04 14:31:00,United Kingdom,0,0.9999999996647446,0
13798,1,57,37153.85,651.8219298245614,371,2011-12-08 15:51:00,United Kingdom,0,1.0,0
13799,117,2,688.8599999999999,344.42999999999995,178,2011-08-15 12:07:00,United Kingdom,1,0.9999999995436832,0
13800,310,1,558.32,558.32,1,2011-02-03 12:27:00,United Kingdom,1,1.0,0
13801,67,1,324.8,324.8,1,2011-10-04 10:15:00,United Kingdom,0,1.0,0
13802,139,3,4599.42,1533.14,173,2011-07-24 10:54:00,United Kingdom,1,1.0,0
13803,255,1,277.07,277.07,1,2011-03-29 12:57:00,United Kingdom,1,1.0,0
13804,31,7,2635.79,376.5414285714286,260,2011-11-09 12:32:00,United Kingdom,0,1.0,0
13805,52,2,924.6,462.3,77,2011-10-18 14:50:00,United Kingdom,0,0.9999999995886988,0
13806,64,1,256.38,256.38,1,2011-10-07 11:43:00,United Kingdom,0,1.0,0
13807,367,1,112.6,112.6,1,2010-12-07 15:48:00,United Kingdom,1,1.0,0
13808,6,5,1747.66,349.53200000000004,92,2011-12-04 12:18:00,United Kingdom,0,1.0,0
13809,305,1,155.05,155.05,1,2011-02-07 13:15:00,Cyprus,1,1.0,0
13810,29,3,1499.01,499.67,28,2011-11-11 08:33:00,Germany,0,0.9999999996093372,0
13811,184,3,814.5,271.5,56,2011-06-09 09:54:00,Germany,1,1.0,0
13812,42,3,539.0,179.66666666666666,64,2011-10-28 14:27:00,Germany,0,1.0,0
13813,40,4,1366.8600000000001,341.71500000000003,96,2011-10-31 10:38:00,Germany,0,1.0,0
13814,92,2,1579.12,789.56,45,2011-09-08 13:48:00,Germany,1,0.999999999298997,0
13815,22,4,4027.36,1006.84,297,2011-11-17 14:19:00,Germany,0,1.0,0
13816,24,2,571.6700000000001,285.83500000000004,41,2011-11-16 08:38:00,Germany,0,0.9999999996573992,0
13817,29,2,382.98,191.49,323,2011-11-10 17:49:00,Germany,0,0.999999999733276,0
13819,302,3,1140.35,380.1166666666666,19,2011-02-11 10:38:00,United Kingdom,1,0.9999999999999993,0
13821,145,2,385.64,192.82,117,2011-07-18 09:49:00,United Kingdom,1,0.999999999361145,0
13822,6,2,632.0,316.0,35,2011-12-04 12:13:00,United Kingdom,0,0.9999999997371496,0
13823,19,2,957.66,478.83,73,2011-11-21 10:22:00,United Kingdom,0,0.9999999997035374,0
13824,33,5,1698.94,339.788,278,2011-11-07 12:41:00,United Kingdom,0,1.0,0
13826,176,1,189.5,189.5,1,2011-06-16 13:48:00,United Kingdom,1,1.0,0
13827,58,3,412.05,137.35,86,2011-10-13 12:38:00,United Kingdom,0,1.0,0
13828,22,1,209.49,209.49,1,2011-11-17 16:02:00,United Kingdom,0,1.0,0
13831,16,6,2202.99,367.16499999999996,354,2011-11-23 15:41:00,United Kingdom,0,1.0,0
13832,19,1,52.199999999999996,52.199999999999996,1,2011-11-20 15:36:00,United Kingdom,0,1.0,0
13833,159,1,384.8,384.8,1,2011-07-03 13:27:00,United Kingdom,1,1.0,0
13835,25,4,834.5699999999999,208.64249999999998,191,2011-11-14 15:37:00,United Kingdom,0,1.0,0
13837,212,2,271.24,135.62,106,2011-05-12 12:10:00,United Kingdom,1,0.9999999990732444,0
13838,6,4,691.73,172.9325,365,2011-12-04 11:00:00,United Kingdom,0,1.0,0
13841,253,1,85.0,85.0,1,2011-04-01 12:10:00,United Kingdom,1,1.0,0
13842,59,9,3385.62,376.18,309,2011-10-12 10:51:00,United Kingdom,0,1.0,0
13844,11,1,361.62,361.62,1,2011-11-28 13:21:00,United Kingdom,0,1.0,0
13845,65,1,312.98,312.98,1,2011-10-06 08:25:00,United Kingdom,0,1.0,0
13846,25,3,865.06,288.3533333333333,336,2011-11-15 12:07:00,United Kingdom,0,1.0,0
13848,92,3,1255.0,418.3333333333333,274,2011-09-08 12:58:00,United Kingdom,1,1.0,0
13849,52,2,1537.9499999999998,768.9749999999999,120,2011-10-19 10:59:00,United Kingdom,0,0.9999999996383695,0
13850,129,1,1595.48,1595.48,1,2011-08-02 14:04:00,United Kingdom,1,1.0,0
13851,96,3,2651.46,883.82,193,2011-09-05 12:36:00,United Kingdom,1,1.0,0
13853,57,1,1090.14,1090.14,1,2011-10-13 14:18:00,United Kingdom,0,1.0,0
13854,9,25,8109.52,324.3808,357,2011-12-01 09:06:00,United Kingdom,0,1.0,0
13856,169,3,388.5,129.5,35,2011-06-24 10:03:00,United Kingdom,1,0.9999999999999998,0
13858,57,1,216.17,216.17,1,2011-10-13 16:17:00,United Kingdom,0,1.0,0
13859,326,1,201.16,201.16,1,2011-01-17 16:14:00,United Kingdom,1,1.0,0
13860,1,5,1245.9,249.18,86,2011-12-08 12:57:00,United Kingdom,0,1.0,0
13862,18,8,2209.36,276.17,315,2011-11-21 16:24:00,United Kingdom,0,1.0,0
13863,248,1,305.78,305.78,1,2011-04-06 10:20:00,United Kingdom,1,1.0,0
13865,58,4,501.56,125.39,232,2011-10-12 13:31:00,United Kingdom,0,1.0,0
13866,74,1,145.67000000000002,145.67000000000002,1,2011-09-26 14:54:00,United Kingdom,0,1.0,0
13867,31,3,1015.2900000000001,338.43,187,2011-11-08 15:48:00,United Kingdom,0,1.0,0
13868,7,2,3192.54,1596.27,32,2011-12-02 16:32:00,United Kingdom,0,0.9999999997259985,0
13869,123,4,3104.95,776.2375,234,2011-08-08 13:53:00,United Kingdom,1,1.0,0
13870,2,8,2770.94,346.3675,286,2011-12-07 13:23:00,United Kingdom,0,1.0,0
13871,23,13,6403.25,492.5576923076923,287,2011-11-17 10:49:00,United Kingdom,0,1.0,0
13873,120,3,389.6,129.86666666666667,191,2011-08-12 10:08:00,United Kingdom,1,1.0,0
13874,358,1,540.45,540.45,1,2010-12-16 18:20:00,United Kingdom,1,1.0,0
13875,54,5,1786.79,357.358,248,2011-10-17 09:36:00,United Kingdom,0,1.0,0
13876,64,1,122.7,122.7,1,2011-10-07 10:22:00,United Kingdom,0,1.0,0
13877,86,1,117.24,117.24,1,2011-09-14 15:49:00,United Kingdom,0,1.0,0
13878,55,1,1281.53,1281.53,1,2011-10-16 12:19:00,United Kingdom,0,1.0,0
13880,21,13,3219.77,247.67461538461538,346,2011-11-18 13:44:00,United Kingdom,0,1.0,0
13881,4,20,17159.52,857.976,309,2011-12-06 12:50:00,United Kingdom,0,1.0,0
13882,3,5,1191.13,238.22600000000003,62,2011-12-07 11:16:00,United Kingdom,0,1.0,0
13883,11,5,2674.48,534.896,243,2011-11-29 10:45:00,United Kingdom,0,1.0,0
13884,7,5,787.6,157.52,277,2011-12-02 16:30:00,United Kingdom,0,1.0,0
13885,189,2,506.79999999999995,253.39999999999998,12,2011-06-03 15:07:00,United Kingdom,1,0.9999999977420813,0
13886,71,1,243.56,243.56,1,2011-09-29 13:17:00,United Kingdom,0,1.0,0
13887,204,1,349.55,349.55,1,2011-05-19 17:22:00,United Kingdom,1,1.0,0
13888,120,2,605.63,302.815,99,2011-08-12 10:13:00,United Kingdom,1,0.9999999993950086,0
13889,93,1,416.90000000000003,416.90000000000003,1,2011-09-08 09:13:00,United Kingdom,1,1.0,0
13890,1,10,1883.81,188.381,358,2011-12-08 15:36:00,United Kingdom,0,1.0,0
13892,27,4,632.9699999999999,158.24249999999998,220,2011-11-13 11:50:00,United Kingdom,0,1.0,0
13893,298,1,821.1,821.1,1,2011-02-15 11:30:00,United Kingdom,1,1.0,0
13894,24,3,564.62,188.20666666666668,287,2011-11-16 09:44:00,United Kingdom,0,0.9999999997369746,0
13895,28,4,2593.07,648.2675,137,2011-11-11 16:57:00,United Kingdom,0,1.0,0
13897,50,1,311.16,311.16,1,2011-10-20 14:30:00,United Kingdom,0,1.0,0
13898,326,1,155.93,155.93,1,2011-01-18 10:28:00,United Kingdom,1,1.0,0
13899,16,2,388.52,194.26,259,2011-11-23 13:40:00,United Kingdom,0,0.9999999997432181,0
13900,183,3,740.95,246.98333333333335,80,2011-06-09 19:26:00,United Kingdom,1,1.0,0
13901,72,5,2867.2000000000003,573.44,247,2011-09-28 14:48:00,United Kingdom,0,1.0,0
13904,37,2,332.64,166.32,258,2011-11-02 13:41:00,United Kingdom,0,0.9999999997160927,0
13908,80,4,2369.55,592.3875,197,2011-09-21 11:49:00,United Kingdom,0,1.0,0
13911,57,9,2580.91,286.7677777777778,252,2011-10-13 15:43:00,United Kingdom,0,1.0,0
13914,12,2,626.45,313.225,25,2011-11-28 10:35:00,United Kingdom,0,0.9999999997011673,0
13917,50,2,272.03999999999996,136.01999999999998,142,2011-10-21 09:56:00,United Kingdom,0,0.9999999996590256,0
13918,50,2,1212.84,606.42,204,2011-10-21 12:25:00,United Kingdom,0,0.9999999996860744,0
13919,59,2,384.81,192.405,63,2011-10-11 14:24:00,Denmark,0,0.9999999995324429,0
13922,352,1,172.25,172.25,1,2010-12-23 10:38:00,United Kingdom,1,1.0,0
13923,54,1,351.13,351.13,1,2011-10-17 12:33:00,United Kingdom,0,1.0,0
13924,2,6,1838.85,306.47499999999997,71,2011-12-08 09:39:00,United Kingdom,0,1.0,0
13925,93,4,678.25,169.5625,43,2011-09-08 12:47:00,United Kingdom,1,1.0,0
13926,23,1,223.85000000000002,223.85000000000002,1,2011-11-16 13:16:00,United Kingdom,0,1.0,0
13927,75,1,348.99,348.99,1,2011-09-26 12:00:00,United Kingdom,0,1.0,0
13928,11,4,464.57000000000005,116.14250000000001,123,2011-11-29 10:33:00,United Kingdom,0,1.0,0
